t [ps];I [nA]
220.1783907555556;(1.4653500321495784e-07-3.026040870112501e-08j)
220.20802844444447;(1.4612776403853975e-07-3.014910814879791e-08j)
220.23766613333333;(1.4567881361166854e-07-3.007057787457063e-08j)
220.26730382222226;(1.4516554912478801e-07-2.999700831033407e-08j)
220.29694151111116;(1.4456856560119038e-07-2.989673105297736e-08j)
220.3265792;(1.4385743532197753e-07-2.9760931225428838e-08j)
220.35621688888892;(1.4307856092084713e-07-2.9623473794636047e-08j)
220.38585457777782;(1.422823472208032e-07-2.9467584034422264e-08j)
220.41549226666666;(1.4144517239289477e-07-2.9285509019697937e-08j)
220.4451299555556;(1.4055389538018827e-07-2.9099845602278227e-08j)
220.47476764444448;(1.3960754623787735e-07-2.8893792338281828e-08j)
220.50440533333332;(1.3860323318902613e-07-2.8667287254918112e-08j)
220.53404302222228;(1.3757490430185643e-07-2.8441057026101537e-08j)
220.56368071111115;(1.3653631649174737e-07-2.822267148387026e-08j)
220.5933184;(1.3545997294128352e-07-2.7999029064357468e-08j)
220.62295608888894;(1.343806953569165e-07-2.7767256232370385e-08j)
220.6525937777778;(1.333124930288488e-07-2.7535103087678076e-08j)
220.68223146666668;(1.3222154177301988e-07-2.7296062548684638e-08j)
220.7118691555556;(1.3109323265566437e-07-2.7069560659161475e-08j)
220.74150684444447;(1.299303139765736e-07-2.6859580261111603e-08j)
220.77114453333334;(1.2874376996759132e-07-2.66555002377936e-08j)
220.80078222222227;(1.2757449959953128e-07-2.6462669473664752e-08j)
220.83041991111114;(1.2642675786646326e-07-2.626027463117574e-08j)
220.8600576;(1.252400880692994e-07-2.6035265677848604e-08j)
220.88969528888893;(1.240183604671634e-07-2.5824067873769957e-08j)
220.9193329777778;(1.2273643394572383e-07-2.561919135575536e-08j)
220.94897066666667;(1.2138998066677842e-07-2.5428984761576535e-08j)
220.9786083555556;(1.2004216853152001e-07-2.522506271052562e-08j)
221.0082460444445;(1.1871631607688751e-07-2.499253889606975e-08j)
221.03788373333333;(1.1737777885457964e-07-2.47402859915105e-08j)
221.06752142222226;(1.1603488375968445e-07-2.4469462623926577e-08j)
221.09715911111115;(1.1468177304295737e-07-2.4213731934110917e-08j)
221.1267968;(1.1330995704628249e-07-2.3975581371070104e-08j)
221.15643448888892;(1.1197510287490626e-07-2.3749294267323774e-08j)
221.18607217777782;(1.1069343462461096e-07-2.355104226596523e-08j)
221.21570986666666;(1.0938981209865068e-07-2.3334693472703232e-08j)
221.2453475555556;(1.080597362812539e-07-2.30713590470036e-08j)
221.27498524444448;(1.0673546846289312e-07-2.280377693621552e-08j)
221.30462293333332;(1.0540895482184722e-07-2.2555199589346602e-08j)
221.33426062222227;(1.0410222475045402e-07-2.2299403180119676e-08j)
221.36389831111114;(1.0280689576851602e-07-2.2032931911642097e-08j)
221.393536;(1.0146144517124258e-07-2.1735705985550358e-08j)
221.42317368888894;(1.0011222270970232e-07-2.140373488234011e-08j)
221.4528113777778;(9.88072092661835e-08-2.1056413198737368e-08j)
221.48244906666667;(9.743397888950607e-08-2.0706574523102986e-08j)
221.5120867555556;(9.6025780995272e-08-2.037770193658411e-08j)
221.54172444444447;(9.464543425049418e-08-2.0079387770745747e-08j)
221.57136213333334;(9.324066402278792e-08-1.9789340861165145e-08j)
221.60099982222226;(9.184668344833199e-08-1.953268635297106e-08j)
221.63063751111113;(9.049424214829971e-08-1.9300520801436625e-08j)
221.6602752;(8.913987821767772e-08-1.9070678216120558e-08j)
221.68991288888893;(8.782528601641624e-08-1.8837088211701843e-08j)
221.71955057777782;(8.656124653754412e-08-1.8603452080855217e-08j)
221.74918826666666;(8.530639973022847e-08-1.8356355631860257e-08j)
221.7788259555556;(8.406243237221855e-08-1.810402429394756e-08j)
221.8084636444445;(8.282807914987739e-08-1.7856770671145648e-08j)
221.83810133333333;(8.15915642502655e-08-1.76039737081331e-08j)
221.86773902222225;(8.039127696114635e-08-1.7380213239360065e-08j)
221.89737671111115;(7.918508634913482e-08-1.7173535272436537e-08j)
221.9270144;(7.793759489518055e-08-1.6940714492229736e-08j)
221.95665208888894;(7.667630242627952e-08-1.6684075953238388e-08j)
221.9862897777778;(7.542919859401174e-08-1.6450178971607028e-08j)
222.01592746666665;(7.417420665121119e-08-1.6224149831904937e-08j)
222.0455651555556;(7.290574075501998e-08-1.5971569067329465e-08j)
222.07520284444448;(7.164789597557021e-08-1.5729901041705435e-08j)
222.10484053333334;(7.03628543540364e-08-1.5489936807173593e-08j)
222.13447822222227;(6.90902494861754e-08-1.524658274084042e-08j)
222.16411591111114;(6.785149373889923e-08-1.4983170311727408e-08j)
222.1937536;(6.659522929632047e-08-1.4710994536931558e-08j)
222.22339128888893;(6.531544719312861e-08-1.4438916481372464e-08j)
222.2530289777778;(6.405077705358835e-08-1.4209473617484948e-08j)
222.28266666666667;(6.277278000016263e-08-1.4011773597761061e-08j)
222.3123043555556;(6.150179182981887e-08-1.3801391390002284e-08j)
222.34194204444447;(6.024731206848616e-08-1.3567075892419152e-08j)
222.37157973333333;(5.899008646416258e-08-1.3306998876978137e-08j)
222.40121742222226;(5.774287508545633e-08-1.3037923092953908e-08j)
222.43085511111116;(5.655086444985656e-08-1.2770664788461363e-08j)
222.4604928;(5.5346733864998314e-08-1.2503578398578297e-08j)
222.49013048888892;(5.414644289067853e-08-1.223568052751607e-08j)
222.51976817777782;(5.29488270034975e-08-1.1991582726275354e-08j)
222.54940586666666;(5.1709627066705156e-08-1.1787841925675526e-08j)
222.5790435555556;(5.047978606543779e-08-1.1588705844685366e-08j)
222.60868124444448;(4.928242617686067e-08-1.1389797631934283e-08j)
222.63831893333332;(4.8078975941459094e-08-1.118896599013335e-08j)
222.66795662222228;(4.6869080781512275e-08-1.0988633631598039e-08j)
222.69759431111115;(4.56531838423962e-08-1.0820536644290824e-08j)
222.727232;(4.439617713899015e-08-1.0643737485631259e-08j)
222.75686968888894;(4.309445433395566e-08-1.0428826473395831e-08j)
222.7865073777778;(4.177996771369228e-08-1.0169925835416554e-08j)
222.81614506666668;(4.04235198021129e-08-9.905116899524054e-09j)
222.8457827555556;(3.905091056600199e-08-9.622123341113043e-09j)
222.87542044444447;(3.7707156573679505e-08-9.342030342699455e-09j)
222.90505813333334;(3.6377693052367714e-08-9.045388828007936e-09j)
222.93469582222227;(3.506808471644092e-08-8.720840025970552e-09j)
222.96433351111114;(3.379106393408263e-08-8.424032370150543e-09j)
222.9939712;(3.250576453276461e-08-8.146693137909201e-09j)
223.02360888888893;(3.121032032688685e-08-7.875745333383936e-09j)
223.0532465777778;(2.990983734618498e-08-7.633871182204558e-09j)
223.08288426666667;(2.855398256764732e-08-7.382178919501457e-09j)
223.1125219555556;(2.720059103863208e-08-7.111624510143656e-09j)
223.1421596444445;(2.586411777435818e-08-6.82261400182079e-09j)
223.17179733333333;(2.4511973685756864e-08-6.51258710139379e-09j)
223.20143502222226;(2.3148287057416104e-08-6.2192023827607836e-09j)
223.23107271111115;(2.177656761299778e-08-5.921230694901152e-09j)
223.2607104;(2.0402274363038074e-08-5.5919057500046995e-09j)
223.29034808888892;(1.9026928189837798e-08-5.248119095108186e-09j)
223.31998577777782;(1.7665606293322567e-08-4.921967415055922e-09j)
223.34962346666666;(1.628235266228623e-08-4.589420806346982e-09j)
223.3792611555556;(1.490281389774696e-08-4.235563235163391e-09j)
223.40889884444448;(1.3535275497705653e-08-3.859936201126521e-09j)
223.43853653333332;(1.2124988217553273e-08-3.5236216590314123e-09j)
223.46817422222227;(1.0702957001446907e-08-3.2578456650730697e-09j)
223.49781191111114;(9.276016361058613e-09-3.082014731459547e-09j)
223.5274496;(7.85453626670676e-09-2.937133955353715e-09j)
223.55708728888894;(6.487269773052082e-09-2.747293055917601e-09j)
223.5867249777778;(5.168560711324594e-09-2.5380564541952875e-09j)
223.61636266666667;(3.862972622187242e-09-2.3367336365701214e-09j)
223.6460003555556;(2.557473714905184e-09-2.1251797192704076e-09j)
223.67563804444447;(1.2503538107051387e-09-1.9093380710353847e-09j)
223.70527573333334;(-7.521826157929782e-11-1.6844856158950837e-09j)
223.73491342222226;(-1.4040920893699577e-09-1.442434022305276e-09j)
223.76455111111113;(-2.717285388471539e-09-1.1976016991585962e-09j)
223.7941888;(-4.01845080691044e-09-9.60872518001537e-10j)
223.82382648888893;(-5.26747499722756e-09-7.045416318429509e-10j)
223.85346417777782;(-6.458979224840491e-09-4.275938293287373e-10j)
223.88310186666666;(-7.675739913564692e-09-1.3053152614505644e-10j)
223.9127395555556;(-8.919593644555123e-09+1.6638668569391406e-10j)
223.9423772444445;(-1.0156140114052419e-08+4.5236439673668086e-10j)
223.97201493333333;(-1.1371375436815033e-08+7.496607715805031e-10j)
224.00165262222225;(-1.254977263418022e-08+1.0413196493375422e-09j)
224.03129031111115;(-1.3701208658041791e-08+1.3102321175537635e-09j)
224.060928;(-1.4857561783686606e-08+1.5568327842236993e-09j)
224.09056568888894;(-1.598244519995463e-08+1.8146149638111701e-09j)
224.1202033777778;(-1.70800010109362e-08+2.0964739103676038e-09j)
224.14984106666665;(-1.8229760575610273e-08+2.374853536167363e-09j)
224.1794787555556;(-1.9394009857809212e-08+2.6307283787477415e-09j)
224.20911644444448;(-2.051224191687658e-08+2.8481920066209204e-09j)
224.23875413333334;(-2.160012161939878e-08+3.017620825436535e-09j)
224.26839182222227;(-2.2650001744124375e-08+3.169672142092054e-09j)
224.29802951111114;(-2.3662776259306663e-08+3.330567264644211e-09j)
224.3276672;(-2.469262731859744e-08+3.511406140236554e-09j)
224.35730488888893;(-2.5717075873761732e-08+3.706061078678235e-09j)
224.3869425777778;(-2.671909279693919e-08+3.909338772398646e-09j)
224.41658026666667;(-2.7720847026731594e-08+4.128773859769914e-09j)
224.4462179555556;(-2.8700267712293985e-08+4.3506338091570245e-09j)
224.47585564444447;(-2.9658788396672203e-08+4.542343105313554e-09j)
224.50549333333333;(-3.0611638110057896e-08+4.746032128844504e-09j)
224.53513102222226;(-3.1558684860848435e-08+4.984312656627606e-09j)
224.56476871111116;(-3.246610526344338e-08+5.233977260522981e-09j)
224.5944064;(-3.335512392378259e-08+5.4719328150303525e-09j)
224.62404408888892;(-3.423287625016971e-08+5.717398747005691e-09j)
224.65368177777782;(-3.513093464623916e-08+5.949898730497478e-09j)
224.68331946666666;(-3.6050955056894904e-08+6.157403963542876e-09j)
224.71295715555559;(-3.694997817706979e-08+6.330253262745074e-09j)
224.74259484444448;(-3.781805722031803e-08+6.494688511864333e-09j)
224.77223253333332;(-3.8686074720715715e-08+6.658443043006855e-09j)
224.80187022222228;(-3.9567562919243505e-08+6.8100722199299814e-09j)
224.83150791111115;(-4.0460793149704965e-08+6.970177419726673e-09j)
224.8611456;(-4.138429521507778e-08+7.128802642949561e-09j)
224.89078328888894;(-4.233036243954034e-08+7.286684192684916e-09j)
224.9204209777778;(-4.327943930593902e-08+7.431626573061313e-09j)
224.95005866666668;(-4.4266519066814876e-08+7.582992196719241e-09j)
224.9796963555556;(-4.524702829922395e-08+7.762072494570003e-09j)
225.00933404444447;(-4.6167361644833356e-08+7.958446640526514e-09j)
225.03897173333334;(-4.705018941379088e-08+8.187847370286805e-09j)
225.06860942222227;(-4.7899539714647297e-08+8.434722031623728e-09j)
225.09824711111114;(-4.873659987139606e-08+8.687121607168128e-09j)
225.1278848;(-4.9601748320261723e-08+8.97450792473246e-09j)
225.15752248888893;(-5.051883653961462e-08+9.255128275356483e-09j)
225.1871601777778;(-5.146147818582972e-08+9.47604616462204e-09j)
225.21679786666667;(-5.242216214439892e-08+9.689428924155384e-09j)
225.2464355555556;(-5.337409319868707e-08+9.866240735337119e-09j)
225.2760732444445;(-5.433462403717002e-08+9.991924011530742e-09j)
225.30571093333333;(-5.534919736020079e-08+1.011252963403359e-08j)
225.33534862222226;(-5.634951810836736e-08+1.0243017244871115e-08j)
225.36498631111115;(-5.731630647894342e-08+1.0382036647951771e-08j)
225.394624;(-5.831303685897428e-08+1.0551252585010878e-08j)
225.42426168888892;(-5.931673730464045e-08+1.0730918645502091e-08j)
225.45389937777782;(-6.030858325833366e-08+1.0914396984627082e-08j)
225.48353706666666;(-6.129744456803504e-08+1.1126840816459407e-08j)
225.5131747555556;(-6.228793983427663e-08+1.1359908750788593e-08j)
225.54281244444448;(-6.327770002583217e-08+1.1573012663474117e-08j)
225.57245013333332;(-6.429827297833182e-08+1.1795847409848399e-08j)
225.60208782222227;(-6.532668687079614e-08+1.2053859484535294e-08j)
225.63172551111114;(-6.63539913950302e-08+1.2297180936842873e-08j)
225.6613632;(-6.740682539232236e-08+1.2517959709784571e-08j)
225.69100088888894;(-6.845264344323134e-08+1.2735731051910521e-08j)
225.7206385777778;(-6.947861079241609e-08+1.2962364933036321e-08j)
225.75027626666667;(-7.047983588881775e-08+1.3217655179956447e-08j)
225.7799139555556;(-7.148381941931246e-08+1.3477781577085932e-08j)
225.80955164444447;(-7.250562077202279e-08+1.3708285778755459e-08j)
225.83918933333334;(-7.354530259535945e-08+1.3935858710422298e-08j)
225.86882702222226;(-7.455640028283418e-08+1.4163941735276613e-08j)
225.89846471111113;(-7.553318629562475e-08+1.4390402903332795e-08j)
225.9281024;(-7.650525334758606e-08+1.4617848941257873e-08j)
225.95774008888893;(-7.747423994033908e-08+1.4831656358744044e-08j)
225.98737777777782;(-7.843193575397584e-08+1.5056294826567646e-08j)
226.01701546666666;(-7.939233226689574e-08+1.527333373506799e-08j)
226.0466531555556;(-8.034294690609815e-08+1.545925493227191e-08j)
226.0762908444445;(-8.125321768854191e-08+1.563193532644514e-08j)
226.10592853333333;(-8.212279709980746e-08+1.5821153795494512e-08j)
226.13556622222225;(-8.29407396026577e-08+1.6011637332500833e-08j)
226.16520391111115;(-8.369978694876792e-08+1.618302078173165e-08j)
226.1948416;(-8.44448858104861e-08+1.6354648129824293e-08j)
226.22447928888894;(-8.518047341505317e-08+1.6520892935293878e-08j)
226.2541169777778;(-8.588737836606141e-08+1.6669559825108993e-08j)
226.28375466666665;(-8.65883002095836e-08+1.6790348663503263e-08j)
226.3133923555556;(-8.725641737980006e-08+1.6895162157157893e-08j)
226.34303004444448;(-8.787571810990492e-08+1.7006208922001478e-08j)
226.37266773333334;(-8.844777309382752e-08+1.7125155160079757e-08j)
226.40230542222227;(-8.898683853021271e-08+1.726314086438314e-08j)
226.43194311111114;(-8.950666488533854e-08+1.7417093314624687e-08j)
226.4615808;(-9.000101563275553e-08+1.7544429280461734e-08j)
226.49121848888893;(-9.044619186139949e-08+1.7636412072496007e-08j)
226.5208561777778;(-9.082034315684329e-08+1.770318919776772e-08j)
226.55049386666667;(-9.114117045902247e-08+1.7769637173202988e-08j)
226.5801315555556;(-9.14151549302885e-08+1.783710447513306e-08j)
226.60976924444446;(-9.163814936869016e-08+1.7887483993092723e-08j)
226.63940693333333;(-9.181940319787366e-08+1.7910319707328857e-08j)
226.66904462222226;(-9.193433207590299e-08+1.7940077886692134e-08j)
226.69868231111116;(-9.197069259929853e-08+1.7986754515056782e-08j)
226.72832;(-9.19395713870615e-08+1.8021180001020464e-08j)
226.75795768888892;(-9.185409524668306e-08+1.8021323171065014e-08j)
226.78759537777782;(-9.172350881104859e-08+1.7999905951972142e-08j)
226.81723306666666;(-9.155859675838756e-08+1.79627173025746e-08j)
226.84687075555559;(-9.136733539836785e-08+1.7912499442082664e-08j)
226.87650844444448;(-9.113191114675457e-08+1.7872278671025138e-08j)
226.90614613333332;(-9.083175167811975e-08+1.7819319881143154e-08j)
226.93578382222228;(-9.047084984592814e-08+1.7754966942267166e-08j)
226.96542151111115;(-9.006111161212148e-08+1.7716177871655167e-08j)
226.9950592;(-8.9567370274049e-08+1.7690014298408334e-08j)
227.02469688888894;(-8.90390498385665e-08+1.7651664442291657e-08j)
227.0543345777778;(-8.849634600359736e-08+1.7570743639834424e-08j)
227.08397226666668;(-8.789583709423515e-08+1.7465600689243293e-08j)
227.1136099555556;(-8.726143084957983e-08+1.733768160182625e-08j)
227.14324764444447;(-8.659943707015347e-08+1.7180633767313868e-08j)
227.17288533333334;(-8.587802336141711e-08+1.6992475161966255e-08j)
227.20252302222227;(-8.513907073873296e-08+1.6813904465942885e-08j)
227.23216071111113;(-8.438566678603053e-08+1.664695541863253e-08j)
227.2617984;(-8.358202065051199e-08+1.645570812379523e-08j)
227.29143608888893;(-8.276382503579835e-08+1.6272703824311537e-08j)
227.3210737777778;(-8.193194240167749e-08+1.610733302559184e-08j)
227.35071146666667;(-8.106130331097021e-08+1.5936852204835815e-08j)
227.3803491555556;(-8.016466095324361e-08+1.577905492335491e-08j)
227.4099868444445;(-7.926916340309332e-08+1.5641754727789085e-08j)
227.43962453333333;(-7.83881800156321e-08+1.5490268045290396e-08j)
227.46926222222226;(-7.750689610005934e-08+1.5297899036800733e-08j)
227.49889991111115;(-7.660830844775912e-08+1.5101465067753964e-08j)
227.5285376;(-7.567015519165376e-08+1.4902777475680716e-08j)
227.55817528888892;(-7.472313503572778e-08+1.469852658189341e-08j)
227.58781297777782;(-7.380025380382143e-08+1.450924521875325e-08j)
227.61745066666666;(-7.288158782723796e-08+1.4348822723182145e-08j)
227.6470883555556;(-7.194595451132475e-08+1.4209290278753507e-08j)
227.67672604444448;(-7.096396825050236e-08+1.4067796017768434e-08j)
227.70636373333335;(-6.994755502963607e-08+1.3919991219221157e-08j)
227.73600142222227;(-6.892434353490393e-08+1.376042375161668e-08j)
227.76563911111114;(-6.792424838243603e-08+1.358472886332649e-08j)
227.7952768;(-6.692837616279235e-08+1.338415586118991e-08j)
227.82491448888894;(-6.591401590577812e-08+1.3168956236324988e-08j)
227.8545521777778;(-6.490418144366001e-08+1.2955158461780472e-08j)
227.88418986666667;(-6.390745438030972e-08+1.2755367889158073e-08j)
227.9138275555556;(-6.29126705846727e-08+1.2552910889618405e-08j)
227.94346524444447;(-6.193653298293331e-08+1.2340401154114775e-08j)
227.97310293333334;(-6.095440177088609e-08+1.2130400671721463e-08j)
228.00274062222226;(-5.997632587645433e-08+1.1943405484213366e-08j)
228.03237831111113;(-5.902331917352171e-08+1.1763192294268323e-08j)
228.062016;(-5.809005716137514e-08+1.1569951121629089e-08j)
228.09165368888893;(-5.7158901609909807e-08+1.137137494545495e-08j)
228.12129137777782;(-5.621513603892197e-08+1.1175237880739095e-08j)
228.15092906666666;(-5.5254800208972474e-08+1.0985448267011777e-08j)
228.1805667555556;(-5.428902397874998e-08+1.0810469290364356e-08j)
228.21020444444449;(-5.3352414514609355e-08+1.0636861085512014e-08j)
228.23984213333333;(-5.24122711273227e-08+1.0409557112071298e-08j)
228.26947982222225;(-5.144440686242213e-08+1.0151269138697088e-08j)
228.29911751111115;(-5.045056991766748e-08+9.905990107813801e-09j)
228.3287552;(-4.943765186392057e-08+9.693773161500385e-09j)
228.35839288888894;(-4.8432138913743566e-08+9.501565196278339e-09j)
228.3880305777778;(-4.744261217964808e-08+9.29980531385822e-09j)
228.41766826666668;(-4.641632956154926e-08+9.082190899859182e-09j)
228.4473059555556;(-4.5398527879924844e-08+8.872044422100833e-09j)
228.47694364444448;(-4.442013002179786e-08+8.658633286522621e-09j)
228.50658133333334;(-4.344856249878222e-08+8.436046308470831e-09j)
228.53621902222227;(-4.247744278906338e-08+8.228173783762445e-09j)
228.56585671111114;(-4.1526826368680675e-08+8.022944530627359e-09j)
228.5954944;(-4.0571314097838374e-08+7.837431776493484e-09j)
228.62513208888893;(-3.9612774987456994e-08+7.677444564537026e-09j)
228.6547697777778;(-3.867886198461879e-08+7.537512521519861e-09j)
228.68440746666667;(-3.771348645854502e-08+7.424589252514472e-09j)
228.7140451555556;(-3.673573750282932e-08+7.30496389337973e-09j)
228.74368284444446;(-3.577206466228755e-08+7.157735337371275e-09j)
228.77332053333333;(-3.4794850244923514e-08+6.988976549450565e-09j)
228.80295822222226;(-3.3815323057062865e-08+6.816582925306512e-09j)
228.83259591111116;(-3.286342596804053e-08+6.631063476391491e-09j)
228.8622336;(-3.189748163124922e-08+6.411820265133127e-09j)
228.89187128888892;(-3.0928286763240474e-08+6.179959418270947e-09j)
228.92150897777782;(-2.9980696138256666e-08+5.9530808398231834e-09j)
228.95114666666666;(-2.90395573782793e-08+5.724929823017207e-09j)
228.98078435555558;(-2.8112654978283357e-08+5.534335484311885e-09j)
229.01042204444448;(-2.7218476668539314e-08+5.394379057550536e-09j)
229.04005973333332;(-2.631409250274505e-08+5.247408342746298e-09j)
229.06969742222228;(-2.539660579036381e-08+5.061872187588412e-09j)
229.09933511111115;(-2.4493105827041186e-08+4.866224087576412e-09j)
229.1289728;(-2.3618261123952694e-08+4.684413178897373e-09j)
229.15861048888897;(-2.273587195529039e-08+4.503742164193817e-09j)
229.1882481777778;(-2.187359225085669e-08+4.3374939192036444e-09j)
229.21788586666668;(-2.101858639543039e-08+4.169195781361932e-09j)
229.24752355555563;(-2.015036362935751e-08+4.019595491646744e-09j)
229.27716124444447;(-1.926811118163865e-08+3.890352188802607e-09j)
229.30679893333334;(-1.837791368703728e-08+3.758183696536824e-09j)
229.3364366222223;(-1.7503533994848537e-08+3.6155067932489384e-09j)
229.36607431111113;(-1.6658021769030315e-08+3.4513343603547504e-09j)
229.395712;(-1.583687142186995e-08+3.2606815497994e-09j)
229.42534968888896;(-1.505040126945695e-08+3.040579502533755e-09j)
229.4549873777778;(-1.4322831003124785e-08+2.8281467877233342e-09j)
229.48462506666667;(-1.3640415193036226e-08+2.630908400798614e-09j)
229.51426275555562;(-1.3004981145924643e-08+2.4575778143938793e-09j)
229.5439004444445;(-1.2410046041098286e-08+2.3289399285935662e-09j)
229.57353813333333;(-1.183377838149324e-08+2.2337704207327977e-09j)
229.60317582222228;(-1.1288623335323746e-08+2.1714391215035053e-09j)
229.63281351111115;(-1.078353428178523e-08+2.1112026745734626e-09j)
229.6624512;(-1.0290443013104235e-08+2.0262900627916654e-09j)
229.69208888888895;(-9.812918338992778e-09+1.9366922711863993e-09j)
229.72172657777782;(-9.373220713868343e-09+1.8395669045102177e-09j)
229.75136426666666;(-8.972079930296079e-09+1.73202046606691e-09j)
229.7810019555556;(-8.623896339685528e-09+1.6383714105668864e-09j)
229.81063964444448;(-8.323531298275456e-09+1.5644162515042e-09j)
229.84027733333335;(-8.040415268363441e-09+1.4986960417737382e-09j)
229.8699150222223;(-7.771495552585979e-09+1.429291859811506e-09j)
229.89955271111114;(-7.521481100310607e-09+1.3629511237146288e-09j)
229.9291904;(-7.312496873411574e-09+1.3208430999934577e-09j)
229.95882808888896;(-7.161707369452445e-09+1.3121128596962951e-09j)
229.9884657777778;(-7.074450171608571e-09+1.3115275269959154e-09j)
230.01810346666667;(-7.027036134597463e-09+1.312927657556026e-09j)
230.04774115555563;(-7.004574836745541e-09+1.3311649784435729e-09j)
230.07737884444447;(-7.029230917253851e-09+1.3672125668854304e-09j)
230.10701653333334;(-7.0863003027607686e-09+1.4119239391730539e-09j)
230.1366542222223;(-7.178603891510056e-09+1.465579661914558e-09j)
230.16629191111116;(-7.319375976011282e-09+1.5287656205904173e-09j)
230.1959296;(-7.520547331890472e-09+1.594245432399653e-09j)
230.22556728888895;(-7.782594332749325e-09+1.65393382857571e-09j)
230.25520497777782;(-8.099646638241123e-09+1.704908567857448e-09j)
230.28484266666666;(-8.441879796811226e-09+1.7603679506282647e-09j)
230.31448035555562;(-8.805847900188686e-09+1.8255559559674582e-09j)
230.34411804444449;(-9.184381697644043e-09+1.91296154455678e-09j)
230.37375573333333;(-9.583845776348764e-09+2.0280744983576807e-09j)
230.40339342222228;(-1.0002593220140422e-08+2.1477905134279685e-09j)
230.43303111111115;(-1.0416239732057311e-08+2.259828781501587e-09j)
230.4626688;(-1.0833864479476434e-08+2.3798743763483947e-09j)
230.49230648888894;(-1.1258865340220501e-08+2.518976266503196e-09j)
230.5219441777778;(-1.1696956893489508e-08+2.6862800757943895e-09j)
230.55158186666668;(-1.2204229121302419e-08+2.874450658044058e-09j)
230.58121955555563;(-1.2749977976133748e-08+3.042755859186981e-09j)
230.61085724444447;(-1.3316398472550089e-08+3.185339096958805e-09j)
230.64049493333334;(-1.3944870622887765e-08+3.305120217240257e-09j)
230.6701326222223;(-1.460037494826123e-08+3.4020845406488213e-09j)
230.69977031111114;(-1.5231490370172205e-08+3.491223279095364e-09j)
230.729408;(-1.5877923144249976e-08+3.602113422912088e-09j)
230.75904568888896;(-1.654569937198797e-08+3.715232130390993e-09j)
230.7886833777778;(-1.7190901043374618e-08+3.81421213570523e-09j)
230.81832106666667;(-1.7806697761878566e-08+3.923607316465581e-09j)
230.84795875555562;(-1.8397315469904525e-08+4.0462896723645715e-09j)
230.8775964444445;(-1.898148929752541e-08+4.172668038817395e-09j)
230.90723413333333;(-1.958132909729288e-08+4.291827957112317e-09j)
230.9368718222223;(-2.017364574423019e-08+4.405851381346373e-09j)
230.96650951111116;(-2.0739914410380496e-08+4.536270386032133e-09j)
230.9961472;(-2.129322996482945e-08+4.670821544766523e-09j)
231.02578488888895;(-2.182623459741525e-08+4.782564259749456e-09j)
231.05542257777782;(-2.234429457445817e-08+4.895539182983703e-09j)
231.08506026666666;(-2.2857208967278665e-08+5.025294360195622e-09j)
231.1146979555556;(-2.334414066878335e-08+5.160760984187006e-09j)
231.14433564444448;(-2.3788111161200544e-08+5.293073076437415e-09j)
231.17397333333332;(-2.4182140981633338e-08+5.4430329188942636e-09j)
231.20361102222228;(-2.4559956840585573e-08+5.592837798664538e-09j)
231.23324871111114;(-2.4915574156490944e-08+5.719317016774658e-09j)
231.2628864;(-2.523119119917661e-08+5.8197094980711226e-09j)
231.29252408888897;(-2.5521810973195445e-08+5.87487633733177e-09j)
231.3221617777778;(-2.578282218699667e-08+5.8817117703039895e-09j)
231.35179946666668;(-2.6021434874196736e-08+5.865626790845551e-09j)
231.38143715555563;(-2.622641869296973e-08+5.850278851513509e-09j)
231.41107484444447;(-2.6392454977503554e-08+5.831653417579404e-09j)
231.44071253333334;(-2.6528864705756675e-08+5.799338138917606e-09j)
231.4703502222223;(-2.6633216075252055e-08+5.78020789391693e-09j)
231.49998791111113;(-2.668212439969942e-08+5.766643284590714e-09j)
231.5296256;(-2.6660038009591792e-08+5.7425580416602975e-09j)
231.55926328888896;(-2.65784299786367e-08+5.726933896540889e-09j)
231.58890097777783;(-2.6446402629555127e-08+5.723019967789683e-09j)
231.61853866666667;(-2.626799703052007e-08+5.713254431794975e-09j)
231.64817635555562;(-2.6042918979681077e-08+5.6848428247426245e-09j)
231.6778140444445;(-2.5798051831388428e-08+5.6387492565379665e-09j)
231.70745173333333;(-2.5541957657950435e-08+5.583484452360518e-09j)
231.73708942222228;(-2.5281441059494034e-08+5.5288267235671784e-09j)
231.76672711111115;(-2.4968686987759348e-08+5.478996484761712e-09j)
231.7963648;(-2.4584775499861763e-08+5.42849265270073e-09j)
231.82600248888895;(-2.4157928415021084e-08+5.3734493905012754e-09j)
231.85564017777781;(-2.3715658458435518e-08+5.315342743856475e-09j)
231.88527786666666;(-2.321396629999954e-08+5.248208399803501e-09j)
231.9149155555556;(-2.2667539982452032e-08+5.164165741050894e-09j)
231.94455324444448;(-2.2103334107355484e-08+5.037060775873464e-09j)
231.97419093333335;(-2.15013320161172e-08+4.893718816711526e-09j)
232.0038286222223;(-2.0909938204838143e-08+4.7202637933654514e-09j)
232.03346631111114;(-2.0329086585586987e-08+4.544104999735704e-09j)
232.063104;(-1.972711864387456e-08+4.391865922107985e-09j)
232.09274168888896;(-1.9100913137605593e-08+4.2566391432577315e-09j)
232.1223793777778;(-1.8445586254642558e-08+4.121031621762185e-09j)
232.15201706666667;(-1.7749443809239996e-08+3.9597888619504116e-09j)
232.18165475555563;(-1.7019370186118524e-08+3.801935872519954e-09j)
232.21129244444447;(-1.628083964174676e-08+3.6663508307482622e-09j)
